participant_id,vis,task_order,correctness,vis_order,duration_ms,log_duration,bc_duration
69a9dcac25a062cd320e83a1,diverging,4,1,3,15545,9.651494322,2.823429102
69a9dcac25a062cd320e83a1,diverging,5,1,3,24851,10.12065327,2.839561938
69a9dcac25a062cd320e83a1,diverging,6,1,3,32006,10.37367866,2.847248829
69a9dcac25a062cd320e83a1,diverging,7,1,3,64462,11.07383118,2.86536621
69a9dcac25a062cd320e83a1,diverging,8,1,3,37523,10.53270936,2.851751544
69a9dcac25a062cd320e83a1,diverging,9,1,3,69747,11.15262969,2.867147454
69abcd95cbb74f22b9500bdd,radial,1,1,1,11960,9.389323028,2.813224164
69abcd95cbb74f22b9500bdd,radial,2,1,1,10494,9.258558944,2.807782887
69abcd95cbb74f22b9500bdd,radial,3,0,1,14990,9.615138591,2.82206786
69abcd95cbb74f22b9500bdd,radial,4,1,1,11093,9.314069558,2.810122431
69abcd95cbb74f22b9500bdd,radial,5,1,1,15779,9.666435221,2.823983649
69abcd95cbb74f22b9500bdd,radial,6,1,1,10411,9.250618218,2.807444583
69abcd95cbb74f22b9500bdd,radial,7,0,1,10404,9.249945627,2.807415886
69abcd95cbb74f22b9500bdd,radial,8,1,1,9029,9.108196898,2.801218733
69abcd95cbb74f22b9500bdd,radial,9,1,1,20559,9.93105408,2.833351258
69abcd95cbb74f22b9500bdd,blossom,1,0,2,8175,9.008835996,2.79669267
69abcd95cbb74f22b9500bdd,blossom,2,1,2,7888,8.973097896,2.795026873
69abcd95cbb74f22b9500bdd,blossom,3,1,2,8839,9.086929027,2.800262801
69abcd95cbb74f22b9500bdd,blossom,4,1,2,5476,8.608130186,2.77680077
69abcd95cbb74f22b9500bdd,blossom,5,1,2,9271,9.134646528,2.802397938
69abcd95cbb74f22b9500bdd,blossom,6,1,2,6236,8.73809423,2.783552565
69abcd95cbb74f22b9500bdd,blossom,7,1,2,11939,9.387565631,2.813152633
69abcd95cbb74f22b9500bdd,blossom,8,1,2,14023,9.548454118,2.81952675
69abcd95cbb74f22b9500bdd,blossom,9,0,2,9332,9.141204633,2.802688676
69abcd95cbb74f22b9500bdd,diverging,1,1,3,6057,8.708969907,2.782065427
69abcd95cbb74f22b9500bdd,diverging,2,1,3,9243,9.131621787,2.802263624
69abcd95cbb74f22b9500bdd,diverging,3,1,3,5128,8.542470999,2.773274217
69abcd95cbb74f22b9500bdd,diverging,4,1,3,5980,8.696175847,2.781407457
69abcd95cbb74f22b9500bdd,diverging,5,1,3,7226,8.885440912,2.790854071
69abcd95cbb74f22b9500bdd,diverging,6,0,3,12532,9.436040652,2.815110068
69abcd95cbb74f22b9500bdd,diverging,7,0,3,8776,9.079776002,2.799939732
69abcd95cbb74f22b9500bdd,diverging,8,1,3,6991,8.852378887,2.789247516
69abcd95cbb74f22b9500bdd,diverging,9,0,3,24665,10.11314051,2.839323407
69ae70d4471a238f4194f006,diverging,1,0,1,32857,10.39992009,2.848008738
69ae70d4471a238f4194f006,diverging,2,1,1,20641,9.935034668,2.833485819
69ae70d4471a238f4194f006,diverging,3,1,1,54106,10.89870036,2.861231715
69ae70d4471a238f4194f006,diverging,4,1,1,12485,9.432283203,2.814959496
69ae70d4471a238f4194f006,diverging,5,0,1,19448,9.875499516,2.831454088
69ae70d4471a238f4194f006,diverging,6,0,1,47861,10.77605626,2.858185762
69ae70d4471a238f4194f006,diverging,7,0,1,120094,11.69603005,2.878210166
69ae70d4471a238f4194f006,diverging,8,0,1,19011,9.852773038,2.830667568
69ae70d4471a238f4194f006,diverging,9,0,1,39209,10.57666159,2.852953518
69ae70d4471a238f4194f006,radial,1,1,2,187104,12.13941989,2.885835358
69ae70d4471a238f4194f006,radial,2,1,2,15548,9.651687292,2.823436282
69ae70d4471a238f4194f006,radial,3,0,2,17214,9.753478285,2.827158766
69ae70d4471a238f4194f006,radial,4,1,2,269569,12.50457967,2.891304813
69ae70d4471a238f4194f006,radial,5,1,2,17215,9.753536376,2.827160854
69ae70d4471a238f4194f006,radial,6,0,2,28093,10.24327571,2.843370048
69ae70d4471a238f4194f006,radial,7,0,2,18863,9.84495761,2.830395679
69ae70d4471a238f4194f006,radial,8,1,2,236792,12.3749374,2.889440482
69ae70d4471a238f4194f006,radial,9,0,2,37515,10.53249613,2.851745669
69ae70d4471a238f4194f006,blossom,1,0,3,91619,11.42539395,2.872956495
69ae70d4471a238f4194f006,blossom,2,1,3,20084,9.907678757,2.832557376
69ae70d4471a238f4194f006,blossom,3,1,3,7568,8.931684111,2.79307096
69ae70d4471a238f4194f006,blossom,4,0,3,106963,11.58023826,2.876021582
69ae70d4471a238f4194f006,blossom,5,1,3,8944,9.098738195,2.800794446
69ae70d4471a238f4194f006,blossom,6,1,3,10439,9.253304071,2.807559113
69ae70d4471a238f4194f006,blossom,7,1,3,15858,9.671429384,2.824168384
69ae70d4471a238f4194f006,blossom,8,1,3,15330,9.637566972,2.822909623
69ae70d4471a238f4194f006,blossom,9,1,3,33038,10.40541369,2.848166965
